""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENST00000264192"	72.9303071642426	1.63978143563404	0.483637100893844	3.39052035628251	0.000697600735725702	0.0155092433838747
"ENST00000264205"	4.63332826072842	3.4090391518471	1.33380695215861	2.55587148224859	0.0105922231950988	0.0828832018919696
"ENST00000264449"	16.8997904042812	1.811708004315	0.602677189063716	3.00610017633083	0.00264621803196514	0.0344492568028775
"ENST00000264638"	1.43426897199792	2.54524367549716	0.923942197252045	2.75476505247528	0.00587342952658638	0.0571135151194434
"ENST00000264651"	16.8768191382287	1.84337129062725	0.496875245196472	3.70992781074927	0.000207318353735233	0.00800181968529696
"ENST00000264824"	6.11045887325352	2.34552687302304	0.553951443452053	4.23417413339778	2.29393149448128e-05	0.00289547769531441
"ENST00000264888"	12.6762358820222	2.15462582945574	0.840449631737897	2.56365848480458	0.0103575402169817	0.0817682218068189
"ENST00000264914"	5.93174563173567	1.67465180046292	0.583562978240653	2.86970192233874	0.00410858909669623	0.0454604416949705
"ENST00000264926"	1.22574978710368	1.97131575319324	0.607878369873669	3.24294439626619	0.00118301296460036	0.0210408447751185
"ENST00000265022"	4.77133703755661	1.91938886457644	0.754641467251232	2.54344473219552	0.0109765420268329	0.0847566781379648
"ENST00000265068"	6.93310547735866	1.77953503860441	0.55512766085741	3.20563208083681	0.00134766181071185	0.022739509755248
"ENST00000265560"	70.5840019670453	1.23052738763862	0.29779989757882	4.13206115127335	3.59524736006721e-05	0.0035482598658853
"ENST00000265586"	7.18503489474102	1.92830936942717	0.653323899060111	2.9515365536165	0.0031619711780437	0.0381573070351765
"ENST00000266542"	36.3957812903205	1.80163106934202	0.50418937066004	3.57332219634755	0.000352480613289353	0.0106220885508059
"ENST00000266604"	3.65923602223456	1.72568117334958	0.464250908610678	3.71713041664015	0.000201498441255064	0.00791648278978664
"ENST00000266984"	1.86339755599855	2.07961623236501	0.726188554022536	2.86374140826856	0.0041866964956262	0.0460536614518882
"ENST00000267068"	23.7327055873964	1.95132351688333	0.490850197330777	3.97539519693491	7.02624809856339e-05	0.00477101414824702
"ENST00000267339"	8.17513863990364	1.4713994900228	0.531155973809841	2.77018345377695	0.00560247275451631	0.0555039105446492
"ENST00000267615"	24.9807750359081	2.1994104512378	0.554762853350416	3.96459575105787	7.35204319156063e-05	0.00486250836511182
"ENST00000267859"	7.78790669067171	2.08525459573146	0.761483505967785	2.73841071985041	0.00617369205789292	0.0589874228659205
"ENST00000267890"	9.12967836915507	1.87149159397752	0.48447832062256	3.86290059702287	0.00011204860992571	0.00598266847682449
"ENST00000267953"	190.528385045157	1.55928076707396	0.50056433189695	3.1150456948558	0.00183916416227011	0.0274135437392051
"ENST00000268389"	123.449301747782	1.5257637666011	0.46988874863328	3.24707448526687	0.00116597870612143	0.0208789506675065
"ENST00000268459"	14.7331945403672	1.79556491595873	0.542053861003447	3.31252121815864	0.00092459112284827	0.0180549051385275
"ENST00000268793"	3.13677681948187	2.64615734134263	0.765291000165598	3.45771391636651	0.000544779550193629	0.0133592918629132
"ENST00000269033"	293.143056491412	1.95926309354121	0.627391294076492	3.122872618794	0.00179095241694357	0.027000710464608
"ENST00000269280"	50.8976721006793	3.0956298971803	0.961159632413107	3.22072400128619	0.00127867223717918	0.0219497259746476
"ENST00000269389"	110.178602227677	1.65038881276458	0.387369724830499	4.26050025847202	2.03969846489716e-05	0.00281451424463317
"ENST00000270460"	5.08015070716562	1.06002974325743	0.430205203887437	2.46400957886782	0.0137392439594057	0.0975871880041652
"ENST00000270464"	19.9690038835077	2.02804085311526	0.742427778251123	2.73163385385789	0.00630211353240317	0.0598666670925473
"ENST00000272091"	33.0919163332696	1.56326704773481	0.307161406448261	5.08939930250689	3.59199538559332e-07	0.00099037954103149
"ENST00000272117"	21.4303892790407	2.0734385162103	0.623650760295919	3.32467888795078	0.000885204246782261	0.0176390850780087
"ENST00000272249"	3.52025746181066	2.43990303776248	0.897161770010675	2.71957981193676	0.00653649185583583	0.061426649715688
"ENST00000273130"	8.51072991954463	2.21989784290227	0.878611006313829	2.52659917409383	0.0115172865525294	0.087310984308773
"ENST00000273550"	270.631701811985	1.14915642393014	0.311159081201118	3.69314763205442	0.000221495348083593	0.00829363022418834
"ENST00000274000"	3.19076685289348	1.45905105100734	0.525754511812964	2.7751565002763	0.00551751500681235	0.054868737258905
"ENST00000274400"	9.48899284918504	2.10807044062097	0.619457474670216	3.40309145796207	0.000666279735910777	0.0151456596041938
"ENST00000274853"	197.178774646165	1.63533723104537	0.504911729880845	3.23885767405581	0.00120009443054788	0.0212063971025193
"ENST00000274938"	3.28495107511536	1.56049085480063	0.620131305089612	2.51638780689379	0.0118564642069215	0.0887649907050039
"ENST00000275034"	127.032422855137	1.06073238147604	0.264958416907034	4.00339190525967	6.24407376149626e-05	0.00454040755867033
"ENST00000276110"	19.7763606545854	2.04528608761523	0.667632659934794	3.06349016510815	0.0021877139588679	0.0304372064161098
"ENST00000276431"	22.6801921157461	2.1915684542419	0.779489129163347	2.8115446030584	0.00493042543032382	0.051501424048577
"ENST00000278612"	14.9517293840578	1.02559336379111	0.377656847942862	2.7156752734066	0.00661407559469406	0.0619360767979835
"ENST00000279907"	31.1285232333392	1.87344973245984	0.540856507493384	3.46385724587544	0.000532489013041035	0.0131859908657377
"ENST00000280527"	1.40659804187755	1.46016068436873	0.549811180567592	2.65574934809682	0.00791324074416494	0.06971226108054
"ENST00000280571"	33.9654807565907	1.58007736562723	0.466407352531167	3.38776255788473	0.000704652374363833	0.0155608762167611
"ENST00000281146"	1.37446369177932	1.96647271390765	0.778330097070176	2.52652791059979	0.0115196234663362	0.087310984308773
"ENST00000282003"	2.33625975811062	1.60186934314326	0.610172367490525	2.62527349399862	0.00865793924926446	0.0734459989875567
"ENST00000282111"	1.68059063711392	1.87622034778259	0.518148462811075	3.62100919416737	0.000293456084642548	0.00970432728146457
"ENST00000282574"	7.02073918112453	1.33759035024315	0.542270571419492	2.46664750171074	0.0136384543974365	0.0971596847371369
"ENST00000282869"	61.7978358837654	1.18658739163721	0.295386021003169	4.01707361644065	5.89253206327047e-05	0.00440650913356445
"ENST00000283290"	29.7901875242097	1.50687821492482	0.501799872962309	3.00294658511802	0.00267379356101998	0.0346539969998666
"ENST00000283415"	52.0300772478362	1.49983832212701	0.588472832033276	2.54869594734698	0.0108126524899608	0.0840170627947101
"ENST00000284049"	140.734001455811	1.57511898150014	0.494697689940303	3.18400310640265	0.00145253453590035	0.02371485498451
"ENST00000285419"	8.63568365153821	2.23510614863478	0.717747212679069	3.11405758065155	0.00184533473298254	0.0274574858964219
"ENST00000285667"	5.70200268223648	1.81525396039095	0.476836846169889	3.80686596468302	0.000140738970959062	0.00665111657550341
"ENST00000285737"	10.9722424324385	1.228451827163	0.345675353976131	3.55377325294597	0.000379746469942683	0.0110315986684002
"ENST00000286733"	1.96651548746361	1.74992852307353	0.70243740963856	2.4912234158684	0.0127304041110022	0.0927490803802687
"ENST00000287844"	1.69200839722738	1.61881769570202	0.586503024694385	2.76011823902453	0.00577804450149299	0.0564361652737662
"ENST00000289153"	4.5446325638032	3.46287950171297	1.31328328838366	2.63681075693498	0.00836895057674403	0.0718981351278176
"ENST00000289382"	54.4354796164208	1.91745047033357	0.466794950624413	4.10769325539763	3.99630361791447e-05	0.00374358363467483
"ENST00000289805"	41.2749344910873	1.12298396662829	0.312834681685466	3.58970418681831	0.00033105342936801	0.0103128040488215
"ENST00000289816"	6.66527515135998	2.7991592503372	0.832995868230245	3.36035190220595	0.000778432523793459	0.0164056679934469
"ENST00000290650"	25.8078107733917	1.82884271522974	0.465014370464659	3.93287354410637	8.39363995914223e-05	0.00511972930610634
"ENST00000290881"	5.65059259147746	3.01754241252854	1.23042434837449	2.45244042554505	0.0141890872723231	0.0994988839654077
"ENST00000291041"	2.16952486319845	2.64363509509386	0.688824834259223	3.83789167232463	0.000124095201202506	0.00624879218127515
"ENST00000291107"	30.1085147174925	1.31384838556885	0.419504550009622	3.13190497108723	0.00173676079782974	0.0264564551396251
"ENST00000291281"	95.2237650611586	1.21682958441805	0.314724572301306	3.86633168017495	0.000110484655016143	0.00594741835171768
"ENST00000292432"	63.0734385577436	1.43428283047625	0.550329640086676	2.60622493502322	0.00915463204916439	0.0756363400596843
"ENST00000293328"	157.756918111927	1.90282330963974	0.450000482785537	4.22849170707799	2.35263186417775e-05	0.00289547769531441
"ENST00000293379"	79.9724295074647	1.99789923847443	0.506993707697057	3.94067856887137	8.12514402265361e-05	0.00509259461352484
"ENST00000294066"	6.46775359921678	2.30900601111419	0.494096546403532	4.6731879182746	2.96560191935081e-06	0.0016605854553494
"ENST00000294383"	27.1385869806247	1.08341565076465	0.353677801416884	3.0632842842393	0.00218921977602588	0.0304420666478231
"ENST00000294507"	332.891630264667	1.65240723276583	0.461462802823769	3.58080266200107	0.000342540298791583	0.010472344117411
"ENST00000294715"	6.58302072363922	1.76478760357568	0.528205715543389	3.34109902949491	0.000834474533595227	0.0171849847140347
"ENST00000294905"	2.50471560233826	3.07290897086976	1.19814282567328	2.56472676297419	0.0103257082686397	0.0816595814075295
"ENST00000295065"	7.76852721599059	1.20402019512516	0.387561484319777	3.10665595999143	0.00189216468936487	0.0279033339597487
"ENST00000295317"	480.539996458495	1.46639368653231	0.325536320909685	4.50454708843115	6.6514648426866e-06	0.0020598412829887
"ENST00000295321"	18.9228271752778	1.05445525202662	0.297249961686168	3.54736884084077	0.000389099436078975	0.0111578717757297
"ENST00000295324"	99.9908437094671	1.6661569171034	0.377726877856062	4.41100968657652	1.02889714715406e-05	0.00232539867869718
"ENST00000295612"	50.3907020276414	1.12591278678111	0.342160744616094	3.2905960268598	0.000999753725960898	0.0190790123956101
"ENST00000295619"	93.1683535259158	1.97368055538268	0.755221929006081	2.61337823966549	0.00896520223333651	0.074941574591336
"ENST00000295628"	6.94402209568107	1.20758109462152	0.353483735230182	3.41622817195581	0.000634950202628082	0.0146869896166775
"ENST00000295683"	547.021954912226	1.84147811739307	0.475402066755751	3.87351727340968	0.000107275799463114	0.00586629650451407
"ENST00000295766"	48.0758823707393	1.85902201597812	0.726506403635773	2.55885152102544	0.0105018585258522	0.0823917791268143
"ENST00000295872"	2.23730450902321	1.9793679581221	0.669610265150078	2.95600002141315	0.00311657069306641	0.0378576328350656
"ENST00000295888"	546.140032041592	1.02178122762248	0.250522090132058	4.0786073079778	4.53062894617813e-05	0.00397532485834156
"ENST00000296121"	6.18462163977267	1.0568809850382	0.307144441025325	3.44099011367441	0.000579589709418554	0.0138948451011153
"ENST00000296140"	358.905469602153	2.03024194877328	0.490347779044965	4.14041224521811	3.46682218360627e-05	0.00346985400528775
"ENST00000296292"	1.92884258803572	1.90007814704497	0.72836770157595	2.60867985075919	0.00908922344387896	0.0753561035317247
"ENST00000296325"	12.1452141401057	1.00168811816238	0.361653470629445	2.76974562533294	0.00561000869830917	0.0555576595054899
"ENST00000296679"	1.59838738565393	2.11241149821207	0.703686512187022	3.00192125559832	0.00268281562921681	0.0347367219910842
"ENST00000297423"	9.03335036881641	1.31427459980472	0.439798057235775	2.98835926667166	0.00280479639401622	0.0357693120026245
"ENST00000297632"	18.2699676939166	1.21850861016737	0.367429809563624	3.31630308279703	0.000912168451920608	0.0178786374980686
"ENST00000297668"	9.93427014567466	1.82349923499237	0.698679874998338	2.60992093839358	0.00905631503730075	0.075214150045228
"ENST00000297689"	161.692773324378	1.37836126553187	0.360677852979866	3.82158553441544	0.000132596407260379	0.00647557556273648
"ENST00000297814"	6.3342442593084	1.87424976936756	0.618994931806569	3.02789194718843	0.00246266125497885	0.0328558703572267
"ENST00000298125"	7.87667592033566	1.654085079424	0.583933937086584	2.8326578990711	0.00461627607654947	0.0494362226049681
"ENST00000298295"	4.91193618730154	1.40227610948293	0.519807134274651	2.69768538563767	0.00698233950781932	0.0641106784559683
"ENST00000298510"	9.72223529028165	1.12048291861155	0.284053660006774	3.9446170789872	7.99275958587132e-05	0.00509259461352484
