""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENST00000527160"	40.057188945395	1.14114364185777	0.334708404511855	3.40936656049026	0.000651139238311017	0.0828012333226773
"ENST00000527741"	45.2676765117183	1.0270456668608	0.323087099231084	3.1788507473838	0.00147860205451697	0.093165250173799
"ENST00000531912"	31.5133254764172	1.39189567673125	0.417803206177554	3.33146241137206	0.000863909662815894	0.0862454619551654
"ENST00000533190"	31.9670764339448	1.0984677119081	0.350579042490134	3.1332954306275	0.001728553637993	0.0954564565638404
"ENST00000536621"	15.3484220823989	1.65494964736602	0.442802749607813	3.73744212029351	0.00018590186638551	0.0619141739762027
"ENST00000539154"	49.7117784682036	1.30997431966259	0.36836252353223	3.55620953809644	0.000376244031957255	0.0692487041976063
"ENST00000545075"	38.2461835726382	2.52165850621242	0.575854528444298	4.37898528474685	1.19233181797145e-05	0.0119130981927033
"ENST00000545968"	18.0573525462427	1.31298293760549	0.420877982220862	3.11962847445053	0.00181079275028799	0.0954564565638404
"ENST00000561175"	18.6849389823854	1.32451509689152	0.436537552602455	3.03413781699951	0.0024122420556659	0.0997918628755986
"ENST00000562408"	15.6390356484161	1.4340010581325	0.420311259202257	3.41175980118687	0.000645449613851383	0.0828012333226773
"ENST00000570798"	73.5213909447395	1.10893169712201	0.359442696960922	3.08514182232105	0.002034551132261	0.0990976464565672
"ENST00000572950"	23.2306178524148	1.24440829802577	0.379412716209612	3.27982759897346	0.00103870538716109	0.0862454619551654
"ENST00000574703"	34.8469183292691	1.08949804539403	0.349933111962491	3.11344656492757	0.00184915991285209	0.0958001809665744
"ENST00000575231"	18.5831410400774	1.26446073340075	0.410396560661305	3.08107049280145	0.00206257811234686	0.0990976464565672
"ENST00000586020"	20.0331658941377	1.07876076045305	0.345186298230212	3.12515521613664	0.00177711261929026	0.0954564565638404
"ENST00000598234"	373.991643963712	1.05319437567518	0.332423732621454	3.16822859598446	0.00153370874448727	0.0935891838153486
"ENST00000600213"	1306.54520780448	1.15212649975343	0.29319583570854	3.92954591926311	8.51064237620515e-05	0.0496028606493157
"ENST00000606034"	66.318670090501	1.03381283317657	0.297809596665428	3.47138858099995	0.000517774151393433	0.0770857665046687
"ENST00000619149"	26.4746099352247	1.03377227768977	0.276043322111255	3.74496390560437	0.000180419712381516	0.0619141739762027
"ENST00000623664"	124.937621805535	1.35734335261489	0.356379245413203	3.80870482802983	0.000139696599204043	0.0590788559706964
"ENST00000624864"	22.8221801756178	1.07373545340406	0.334331561824586	3.2115886622975	0.00132003230785729	0.0919303631232483
"ENST00000630918"	31.8659404468338	2.08411591487254	0.427882260359351	4.87076962041432	1.11164394673964e-06	0.0015549675526994
"ENST00000631211"	1118.89775109466	2.01594532879664	0.371923391798609	5.42032411311264	5.94910783629794e-08	0.000416080602070678
"ENST00000644817"	47.1916572107512	1.16644219084765	0.383927436184126	3.03818399237361	0.00238008586153242	0.0997184154934444
"ENST00000647020"	29.0984862872513	3.08114176762294	0.802828776660604	3.83785666034427	0.000124112891479525	0.0578697042005198
"ENST00000650098"	17.4323019678384	1.64708658319551	0.413266881172252	3.98552765351889	6.73303348023072e-05	0.0428098510552124
"ENST00000650933"	39.2085891011348	1.24469597743979	0.36963280246579	3.36738506197644	0.000758846510986811	0.086200471844099
"ENST00000651323"	15.8909914231016	1.38956246133097	0.427472845154797	3.25064498735068	0.00115143540571536	0.0884960354678373
"ENST00000651385"	16.680513463446	1.34410282043989	0.399383204586354	3.36544653106279	0.000764198767830546	0.086200471844099
"ENST00000651641"	92.1398843648863	1.09778501932314	0.298936569267185	3.67230085637984	0.00024037645433228	0.0621208812145245
"ENST00000655086"	53.287999547129	1.01812760228291	0.311287644555638	3.27069711917504	0.00107282745068622	0.0862454619551654
"ENST00000664551"	99.3077226789354	1.18923836902103	0.359759633712105	3.3056470420267	0.000947573700331066	0.0862454619551654
"ENST00000664890"	65.4898668603853	1.11763293103322	0.356365038828221	3.13620251500585	0.00171150974222325	0.0954564565638404
"ENST00000672116"	164.474112645999	1.56211904145078	0.425552468061389	3.67080244785569	0.000241790172013363	0.0621208812145245
"ENST00000677722"	24.9673003857376	1.71857260507929	0.512185376545058	3.35537226125413	0.000792582507224498	0.086200471844099
"ENST00000680209"	22.6600586634671	1.51829520697421	0.466562933227092	3.25421309505357	0.00113706950958484	0.0883629350004039
"ENST00000680576"	28.4591888550748	2.43003045906733	0.756256934112482	3.21323395456748	0.00131249330587334	0.0919303631232483
"ENST00000680586"	58.1589290598419	1.20815919864607	0.387406616431133	3.11858173661532	0.00181723729827171	0.0954564565638404
"ENST00000681448"	253.232952822722	1.15940902398249	0.351602917580248	3.2974954586885	0.000975512521445497	0.0862454619551654
