""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENST00000291281"	95.2237650611586	0.411860270483696	0.202471457066338	2.03416460004411	0.041935002437674	0.860058633579485
"ENST00000293328"	157.756918111927	0.294903239445897	0.288810473634029	1.02109606945761	0.307208925141601	0.99106806652658
"ENST00000293379"	79.9724295074647	0.0455253216566816	0.325695843987769	0.139778638558223	0.888834891542747	0.999436769064181
"ENST00000294066"	6.46775359921678	-0.0411484238867122	0.320467201249186	-0.128401358161818	0.897831356397238	0.999436769064181
"ENST00000294507"	332.891630264667	0.404541757190853	0.296125365816177	1.36611652999013	0.171902390775545	0.969701531748282
"ENST00000295317"	480.539996458495	0.401145136562101	0.208924276614287	1.92005037931847	0.0548515361463904	0.886461465999799
"ENST00000295324"	99.9908437094671	0.663372508546776	0.242677688229593	2.73355376584587	0.00626548931130498	0.666764735898624
"ENST00000295683"	547.021954912226	0.622508482048002	0.305019135929274	2.04088336999403	0.0412624211662578	0.860058633579485
"ENST00000296140"	358.905469602153	0.809452839291673	0.31465855426455	2.57248000513955	0.0100972788267617	0.729030860774165
"ENST00000297423"	9.03335036881641	0.347698518905871	0.285554619959169	1.21762526186965	0.223366410103191	0.98002225315673
"ENST00000297814"	6.3342442593084	0.634052192472667	0.400931190959484	1.58144890387623	0.113775433208208	0.934287736247887
"ENST00000298125"	7.87667592033566	0.57091792151247	0.381112522742168	1.49802981388442	0.134125504597371	0.944741375952793
"ENST00000299138"	19.2623888933156	0.269428644857254	0.380121925560615	0.708795327867215	0.478451497538446	0.995354255601356
"ENST00000300896"	100.627942387098	0.353755263231498	0.2676259757684	1.32182708429481	0.186225737243887	0.970611203140208
"ENST00000301335"	83.2218191870171	0.10267182604695	0.285491427233013	0.359631905735479	0.719122420495639	0.997732656052667
"ENST00000302014"	155.86471194318	0.231126549111206	0.339649706350215	0.680485055013973	0.496197381610541	0.996428286570738
"ENST00000302017"	27.8459751615875	0.0884719989953254	0.259475977088886	0.340964123106543	0.733130590672316	0.997732656052667
"ENST00000304385"	372.605407107359	0.458091771608335	0.221014505802193	2.07267740162867	0.0382023122611585	0.860058633579485
"ENST00000304434"	98.5935739979937	0.210675439220697	0.303273496136937	0.694671449712079	0.487261224127231	0.995948412896781
"ENST00000304658"	385.680373660521	0.49478472172854	0.324921429248189	1.52278267048555	0.127813086943819	0.944741375952793
"ENST00000304748"	291.556641078267	0.518990848991587	0.320685391674874	1.61838007737429	0.105580712814434	0.931118485653067
"ENST00000305392"	16.0259051195799	0.308201209985578	0.39087501198662	0.788490439486391	0.430409888626126	0.993359063784917
"ENST00000308807"	75.0620323876542	0.308658445549733	0.326786623067727	0.944525949845148	0.344900947549446	0.99106806652658
"ENST00000309100"	82.1592384545762	0.190985974563321	0.221516511127718	0.862174894282284	0.38859128284813	0.992848020278183
"ENST00000309137"	11.3179087202574	0.386264161862358	0.264110415599365	1.46251014366768	0.143601466721678	0.951451784971757
"ENST00000309951"	159.304895147695	0.83708444402656	0.331990833232856	2.52140830478724	0.0116886134987475	0.771419842354841
"ENST00000310015"	18.4721175020915	-0.0114830592217478	0.265847169016895	-0.043194212916437	0.965546718208754	0.999579372027977
"ENST00000310128"	23.6332512405041	0.802587570916447	0.359753479377106	2.23093761957795	0.0256852613766498	0.83558699374168
"ENST00000310954"	9.67119995896525	0.503964946789242	0.368213804635231	1.36867477657035	0.171100958219427	0.969701531748282
"ENST00000310958"	14.53215554464	0.288323187105954	0.292660937779622	0.985178238317084	0.324536527983531	0.99106806652658
"ENST00000311124"	44.5770186827588	0.0537217480578626	0.367015486782108	0.146374608136785	0.883625671169113	0.999436769064181
"ENST00000312033"	71.972049259392	0.381529816161629	0.336736562724881	1.13302165073575	0.257205161346468	0.988734392688724
"ENST00000312584"	42.2153565733398	-0.0039889866251885	0.305381156017193	-0.0130623207967813	0.989578072281059	0.999579372027977
"ENST00000313486"	67.7631669135287	0.097505431241062	0.241757342381983	0.403319420541118	0.686713256731367	0.997732656052667
"ENST00000314412"	10.4829607795007	0.857962492430735	0.391943182112075	2.18899710873247	0.0285970501643399	0.841363195225279
"ENST00000314830"	37.6409901975759	0.415876311061232	0.386987816669233	1.07464962241096	0.282531626321923	0.99106806652658
"ENST00000314888"	442.76511544462	0.381960119959044	0.286952437718408	1.33109208967191	0.183158711478442	0.970611203140208
"ENST00000315544"	10.2801606936004	0.65087850964576	0.228201343769655	2.85221155534804	0.0043416195271199	0.626138400664454
"ENST00000315576"	165.257057731095	0.131984428580311	0.303685542330565	0.434608864048735	0.663846359898933	0.997732656052667
"ENST00000316881"	656.344136946513	0.411181159302242	0.236980181527334	1.73508669228028	0.0827254510605056	0.916646425993563
"ENST00000317216"	237.859172961896	0.396626785316791	0.297380017265664	1.33373717899298	0.182290005600166	0.970611203140208
"ENST00000318238"	333.136182235851	0.673537517519989	0.238950825274217	2.8187285678844	0.00482142702467069	0.654999852284465
"ENST00000323076"	653.438588037792	0.442922976112371	0.33045164007657	1.34035641647819	0.180129497997107	0.970611203140208
"ENST00000324607"	14.4879120057262	0.302451000077028	0.266453533381239	1.13509847754311	0.256334059397077	0.988734392688724
"ENST00000325602"	199.438801140765	0.423047757095754	0.309787486230383	1.36560634596176	0.172062553675726	0.969701531748282
"ENST00000325722"	61.9782092678889	0.584869167970072	0.240795818570007	2.42890084820983	0.0151446734321258	0.797990499793897
"ENST00000328737"	17.0350401398424	0.278590883723115	0.445214569911401	0.625745208155599	0.531482075564332	0.997732656052667
"ENST00000328880"	844.269196618201	0.424432224962783	0.258959432491479	1.63899117664598	0.101215097288238	0.928522387464475
"ENST00000329021"	246.955029940282	0.351170495178167	0.296239109339465	1.18542921615307	0.23584778588484	0.981026706613893
"ENST00000329410"	58.8488159199251	0.608134010923346	0.323695084108796	1.87872488888014	0.0602820675744947	0.891926912748951
"ENST00000330048"	9.17061823265387	0.638342142461846	0.412870121365344	1.54610883526974	0.122078285356661	0.944741375952793
"ENST00000330927"	91.3479485017429	0.653467695068179	0.367222905262383	1.77948511844944	0.0751602625426364	0.904819797349162
"ENST00000330943"	49.88775575256	0.367087222311411	0.320764941377791	1.14441191962766	0.252452847250291	0.987477893362666
"ENST00000331173"	11.5666189446332	0.335656466236035	0.252524643665377	1.3292028111158	0.183781067904402	0.970611203140208
"ENST00000331426"	7.71266244939529	0.981857918226512	0.278006051402022	3.53178613657822	0.000412763030386275	0.277861752980281
"ENST00000332499"	9.32552267216137	0.290642145400097	0.225597138483148	1.28832372322758	0.197633298378179	0.9709173268221
"ENST00000333486"	38.9736600818264	0.529091658912856	0.353461863531243	1.49688470950442	0.134423259496918	0.944741375952793
"ENST00000334062"	12.0800064293082	0.188958826613282	0.34820290729208	0.542668721759922	0.587357913512325	0.997732656052667
"ENST00000335766"	27.8191547076351	0.494687507725386	0.316126196977399	1.56484186522749	0.117619992640304	0.943012722926205
"ENST00000336023"	53.386411888603	0.103569076570963	0.210562541648441	0.491868476511288	0.622812324474907	0.997732656052667
"ENST00000336735"	61.4087056109434	0.260715293336391	0.188664318956772	1.3819003761709	0.167002292443118	0.965471386830306
"ENST00000338087"	161.227502706561	0.649032834644733	0.316128090314032	2.05306916572964	0.04006586992435	0.860058633579485
"ENST00000339021"	12.3399263895904	-0.618785778333085	0.332618902950222	-1.86034459510465	0.0628367879967892	0.891926912748951
"ENST00000339430"	731.468397281969	0.316476652364226	0.229625006318336	1.37823252544841	0.1681315081267	0.965860685979196
"ENST00000341285"	83.2260202487279	0.497275615895516	0.33597733616834	1.48008678670623	0.138850087333018	0.946142975344915
"ENST00000342016"	33.3110064381386	0.415597137369766	0.219021322228966	1.89751907777864	0.0577594633108753	0.889175670780555
"ENST00000342348"	64.5958340770455	0.355095663902941	0.293304791251901	1.2106712010646	0.22602144398523	0.98002225315673
"ENST00000343010"	15.9150514449763	0.0566303114308909	0.373022330178586	0.151814802625298	0.879333006660058	0.999436769064181
"ENST00000344908"	17.4581534388797	0.335466756040746	0.244499624591464	1.37205427861609	0.170046541258199	0.967633815819847
"ENST00000351698"	8.92794137360803	0.433086034565744	0.330314352572438	1.31113295923394	0.18981284718465	0.970611203140208
"ENST00000354258"	186.403830423615	0.509699914029286	0.316200067972325	1.61195384080024	0.106971984676995	0.931410364144198
"ENST00000354958"	17.6007073258862	-1.01577120763087	0.770178919535121	-1.31887692829089	0.187210260516954	0.970611203140208
"ENST00000355312"	38.3831312745468	0.168096513063571	0.325470128812007	0.516472936171248	0.605524136402344	0.997732656052667
"ENST00000355837"	19.6014122358487	0.254944036915188	0.277286937226168	0.919423177541332	0.357874270820938	0.99106806652658
"ENST00000357081"	62.6999832687269	0.0306922030420392	0.362574815243073	0.0846506755342701	0.932539110364422	0.999579372027977
"ENST00000357260"	58.6127328797329	0.330648184021897	0.342366780273202	0.965771806943554	0.334158378930573	0.99106806652658
"ENST00000357387"	262.683157161482	0.552251988300586	0.197690188834013	2.79352248868695	0.00521374036556409	0.654999852284465
"ENST00000357618"	6.24029547638178	0.969958604429574	0.319597566623349	3.03493738915943	0.00240585625794582	0.553059109558255
"ENST00000358165"	10.5808801239854	0.135903397632641	0.358304793366293	0.379295505247978	0.704468437034265	0.997732656052667
"ENST00000358290"	42.6483717741413	0.614058245700215	0.384714923092888	1.59613835814722	0.110457906325914	0.931410364144198
"ENST00000358951"	8.88199382331825	0.727933132865829	0.270922775289807	2.68686577600261	0.00721259296650097	0.688685508764154
"ENST00000359161"	10.4906301272107	0.0513723920006933	0.409642745491958	0.125407791462285	0.900200720118381	0.999436769064181
"ENST00000359676"	22.2324346832296	0.492381295098564	0.323533907178724	1.52188467475394	0.128037979801634	0.944741375952793
"ENST00000359890"	24.7268701481997	0.103073032231662	0.238669156109559	0.431865742150391	0.665838994658956	0.997732656052667
"ENST00000360222"	88.855414518316	0.0679715716176735	0.313747973794586	0.216643858430701	0.828485903262893	0.999436769064181
"ENST00000360844"	99.8350341154753	0.414026258922936	0.338160379864728	1.22434881072867	0.220820671005297	0.98002225315673
"ENST00000361050"	63.5150067077739	0.369018854534249	0.317874825228832	1.16089361360592	0.245685166331952	0.983288417630865
"ENST00000361157"	11.200553509353	-1.7526027897176	0.864472437303498	-2.02736688191517	0.0426249062465341	0.860058633579485
"ENST00000361871"	101.008386196321	0.435974008466859	0.250669809401006	1.73923620681985	0.0819932231841529	0.916646425993563
"ENST00000362482"	504.572582898865	-0.93708204003056	0.322112380732979	-2.90917734331786	0.00362381232136909	0.606536000283661
"ENST00000362545"	7.03234292856905	-2.7217363553032	0.696047971840869	-3.91027122470439	9.21925424485451e-05	0.165497906034132
"ENST00000363688"	78.6199274828481	-0.962263167045102	0.576796512493674	-1.66828880931498	0.0952584083399989	0.920491927129517
"ENST00000364952"	21.6385161109775	-2.50688765310851	0.401625110166031	-6.24185985799585	4.32398286159653e-10	1.1643188651421e-05
"ENST00000366159"	55.3881528027909	0.269547629457091	0.231391272609807	1.16489972338597	0.244059585490296	0.982606799344715
"ENST00000366292"	6.62470563931679	0.429166147775806	0.338466744373456	1.26797138835677	0.204808168335809	0.975089561515102
"ENST00000366784"	8.59187495741378	0.0580835110039433	0.328042810779408	0.177060764922544	0.859460659992072	0.999436769064181
"ENST00000366835"	21.0367537877924	0.2449771432207	0.256678480081347	0.954412474092338	0.339874894487018	0.99106806652658
"ENST00000366997"	79.6016945542702	0.442519119834472	0.273245155803489	1.61949483983797	0.105340835858566	0.930818948106206
"ENST00000367088"	41.4972238857909	0.573695603204855	0.22871689852611	2.50832189008265	0.0121306106058314	0.778862533402287
"ENST00000367478"	126.040778628468	0.204329794409964	0.208317405987464	0.980858000998057	0.326662771137778	0.99106806652658
"ENST00000367511"	537.199651572652	0.244412938733063	0.254103478186585	0.961863806341107	0.336118021527829	0.99106806652658
"ENST00000367559"	25.1228610387304	0.441393436027736	0.247119843362807	1.78615132650319	0.0740747595531824	0.903699264042362
"ENST00000368097"	141.535459988966	0.355077923613025	0.301641790720308	1.17715096030001	0.23913525808313	0.981362029663194
"ENST00000368311"	9.4250199584275	0.0650567985706173	0.221460494792391	0.293762545015557	0.76893935763156	0.999261820507535
"ENST00000368463"	49.3836679336738	-0.010166876680743	0.310154908448378	-0.0327799960723018	0.973850030460944	0.999579372027977
"ENST00000368468"	27.7129765020692	0.542237522361821	0.306455998213455	1.76938133214197	0.0768302588021907	0.911033687370994
"ENST00000368476"	17.8560751531231	0.585543216946143	0.374806963408602	1.56225277038891	0.118228453479334	0.944164713185331
"ENST00000369041"	83.6810674525259	0.403528504833457	0.319592813848014	1.26263322374126	0.206721022181603	0.975089561515102
"ENST00000369159"	88.2584026639633	0.257191235993425	0.223064345125213	1.1529912404829	0.248913979882985	0.985840384407755
"ENST00000369167"	80.8745216103376	0.271680938880236	0.22433410849048	1.21105497825698	0.225874334648841	0.98002225315673
"ENST00000369516"	7.56619978349011	0.576388271220199	0.430122641962141	1.34005563759867	0.180227257257333	0.970611203140208
"ENST00000369763"	11.2362714023411	0.854907117488261	0.251220147804303	3.40301972178689	0.000666454697316411	0.345108185281519
"ENST00000369878"	25.7942748899527	0.652411437159165	0.260267064144191	2.506699951853	0.012186410996393	0.778862533402287
"ENST00000370192"	70.4136934129363	0.457592678729027	0.226702171298667	2.01847505962427	0.0435418090721316	0.860058633579485
"ENST00000370630"	18.3900846714746	0.398756535413677	0.280211626990007	1.42305492351285	0.154720234128224	0.961345357854764
"ENST00000370992"	8.71844280610849	0.256239683309135	0.830968159447834	0.308362817992211	0.757806271281871	0.999051890850664
"ENST00000371019"	57.0694992736882	0.44693607021429	0.226553077248807	1.97276539185319	0.0485222978374602	0.87005296387064
"ENST00000371940"	62.3501527878848	0.353348535005936	0.305269284404111	1.15749783243236	0.247069024372706	0.985049928848704
"ENST00000371941"	561.897250173791	0.33456206962976	0.300160409296983	1.11461091891949	0.26501718925464	0.98999737345819
"ENST00000372236"	34.3882429590609	0.722566127669123	0.227060382122371	3.18226421058213	0.00146128446378769	0.504461625082193
"ENST00000373418"	102.398704049173	-0.0373211790910389	0.349179607841596	-0.106882470376018	0.914882220132378	0.999436769064181
"ENST00000374075"	119.008279953724	0.439085065263239	0.418459151727444	1.04929014803631	0.294044598959586	0.99106806652658
"ENST00000374736"	229.146813852287	0.286300370595106	0.272571461286186	1.05036810986791	0.293548901690173	0.99106806652658
"ENST00000374897"	131.637533790082	0.626801012772211	0.265450621756505	2.36127159403367	0.0182123870269062	0.821572059841782
"ENST00000375050"	114.548791464176	0.252749022334943	0.232753880389207	1.08590680384061	0.277520226435352	0.99106806652658
"ENST00000375107"	8.87193949180028	0.76647911250796	0.41044231089501	1.8674466354031	0.0618392424562267	0.891926912748951
"ENST00000376237"	578.931131258337	0.520236211063662	0.347149920755353	1.49859233708507	0.133979421882259	0.944741375952793
"ENST00000376389"	63.7929726290861	0.429306326816001	0.276662479593261	1.55173309892672	0.120726099488805	0.944741375952793
"ENST00000377386"	149.549235052697	0.52618199133649	0.221832912194971	2.37197441141657	0.0176933160239737	0.821572059841782
"ENST00000377447"	5.58228585357378	0.491143665933542	0.349056188463629	1.4070619062659	0.159409032674324	0.961345357854764
"ENST00000377767"	10.6921281356143	0.119516343073671	0.310574660688325	0.384823226752588	0.700368389421081	0.997732656052667
"ENST00000378060"	7.63313369125872	0.626602623698616	0.31804446142985	1.9701730408433	0.048818542148477	0.87005296387064
"ENST00000378182"	53.5863395124265	0.502558811024831	0.298989901454629	1.68085546896337	0.0927909913718374	0.918833757337313
"ENST00000378198"	36.0460097576375	0.5194925716106	0.293674078993831	1.76894254130448	0.0769034638613388	0.911033687370994
"ENST00000378561"	8.53831272674866	0.247327102190307	0.278516433222212	0.888016191105606	0.374532042010726	0.99106806652658
"ENST00000379303"	40.7383520573847	0.877153154445908	0.31371472506528	2.79602162207523	0.00517359390404186	0.654999852284465
"ENST00000379433"	15.7718099106763	0.554840685280239	0.353612345692095	1.56906480228878	0.11663284017132	0.940291163860223
"ENST00000379449"	8.60869653840728	0.0364056715674288	0.29982490647585	0.121423106556897	0.903355915899431	0.999436769064181
"ENST00000379655"	5.10123896953309	-0.824227320688738	0.87196798351993	-0.945249523223922	0.34453150169564	0.99106806652658
"ENST00000379698"	21.6030144958071	0.704243573981237	0.434444779577323	1.62101976381534	0.105013400132458	0.930818948106206
"ENST00000379997"	33.3233290832024	0.208348334243855	0.266434419010576	0.78198730861265	0.434222032246417	0.993359063784917
"ENST00000381007"	14.5207936794136	0.471542538340952	0.324185895171942	1.45454365955945	0.145795638211075	0.952548480679922
"ENST00000381323"	41.9201360318297	0.173228046721655	0.300395140382984	0.576667273980535	0.56416424392064	0.997732656052667
"ENST00000381365"	7.24217664548074	-0.348925683766975	0.394746645354339	-0.883923113402945	0.376737719176666	0.99106806652658
"ENST00000387347"	544.603773292943	-0.340520020741542	0.336013058969594	-1.01341305539067	0.310862906065647	0.99106806652658
"ENST00000389204"	5.60478419959319	0.12547984602976	0.33893870425443	0.370213978087218	0.711223062357775	0.997732656052667
"ENST00000389680"	294.24251162498	-0.462897794383982	0.343301012772121	-1.34837293559413	0.177538464265595	0.970611203140208
"ENST00000389793"	409.405222754078	0.405939318366111	0.268974971262874	1.50920852025811	0.131245503530257	0.944741375952793
"ENST00000392546"	66.5762879548716	0.648903191326299	0.44972311586326	1.44289490230162	0.149050079400815	0.956589965744988
"ENST00000392621"	10.2485750889779	0.893396314108225	0.369530851587047	2.41765013738718	0.0156210882194606	0.801198176162698
"ENST00000392962"	29.9639436531594	0.579136749776132	0.467413630729051	1.23902409279939	0.21533657583357	0.98002225315673
"ENST00000393067"	18.9696623340817	-0.656194269410296	0.30147716617034	-2.17659691361015	0.0295106556629424	0.846365723551573
"ENST00000393295"	5.07750028941341	0.00459963271879536	0.31488946973658	0.0146071341243744	0.988345607652503	0.999579372027977
"ENST00000393346"	61.0568841326517	0.550317930376276	0.266083976786385	2.0682114609933	0.0386201430114348	0.860058633579485
"ENST00000393593"	64.0965592129276	0.431304286172053	0.258915463610893	1.66581122717426	0.0957510192538516	0.920491927129517
"ENST00000393609"	210.721129801206	0.136397594551622	0.296445925786832	0.460109526516828	0.645437606474242	0.997732656052667
"ENST00000393618"	1546.01976015388	0.203512037343967	0.278857152209933	0.729807486489559	0.465507867681346	0.994294705369155
"ENST00000393651"	31.801983555335	0.200156542034822	0.279732128555505	0.715529328248423	0.474282025147787	0.995020921141805
"ENST00000393847"	14.0583122804533	0.502617118386464	0.454960311866778	1.10474937104764	0.269268203983357	0.990841663948779
"ENST00000394828"	5.42602494383232	0.631762985723931	0.336464360262056	1.87765202005907	0.0604287843915297	0.891926912748951
"ENST00000395693"	27.9276747062948	0.553222072336704	0.405454846227367	1.36444804516277	0.172426595387929	0.969701531748282
"ENST00000396077"	140.087881121331	0.323335998096499	0.294520517852811	1.09783861733561	0.272274965367702	0.99106806652658
"ENST00000397566"	268.327062400794	0.520593793817918	0.270234312142067	1.92645334225445	0.0540477923809543	0.88600319306583
"ENST00000398136"	124.564901297733	0.83983093193856	0.367846955084064	2.28309877336523	0.0224245508095844	0.828283100179479
"ENST00000398146"	101.575837436807	0.841944000847723	0.266715861771462	3.15670764856554	0.00159561234147447	0.505055036467782
"ENST00000399799"	73.8871918733017	0.239210950064313	0.287551006402096	0.831890498514941	0.40547075544358	0.993359063784917
"ENST00000401529"	23.4638555482524	0.38103017460844	0.329300810558155	1.15708848078025	0.247236212467764	0.985049928848704
"ENST00000402314"	43.8346541858447	0.265316354170904	0.290412173440206	0.913585512025827	0.360934682031771	0.99106806652658
"ENST00000403136"	36.3913761834633	0.382987817755562	0.235024210270597	1.62956751270266	0.103192935247424	0.930818948106206
"ENST00000405303"	6.6047316398019	0.253718090662972	0.225807839345065	1.12360178193484	0.261181999831661	0.98999737345819
"ENST00000407142"	5.34093125777799	1.2936767805154	0.527872623912882	2.4507366396953	0.0142564218649669	0.793304649405844
"ENST00000407513"	19.4615917651703	0.376047430986664	0.343906427646558	1.0934585711586	0.274192509277647	0.99106806652658
"ENST00000409228"	55.7624292421796	0.584434516042563	0.331885609474463	1.76095166333969	0.0782465845443477	0.912229588519736
"ENST00000409815"	31.3282237175144	0.819630661660062	0.471905663504876	1.73685277598198	0.0824131607534948	0.916646425993563
