""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENST00000232375"	48.2665159800057	1.17284556275502	0.336791116881902	3.48241240331256	0.000496917766031883	0.0374902392082734
"ENST00000232564"	39.6426579932253	1.44912682279662	0.517492861584243	2.80028369543164	0.00510577128930512	0.0762483286846084
"ENST00000234310"	59.2677688292303	1.04373264860877	0.319894489413103	3.26274031954617	0.00110340575369601	0.0445012805640257
"ENST00000237858"	25.6560862815527	1.58298340505857	0.547313884668791	2.89227708158093	0.00382460483153177	0.0670908604788779
"ENST00000240364"	5.70003081671423	1.47115887200304	0.408892274433888	3.59791310324916	0.000320780748523397	0.0334637537453472
"ENST00000241261"	165.747073768453	1.13075428033073	0.371277364534084	3.0455782882151	0.00232233310024399	0.0569806521611295
"ENST00000242310"	6.43127377124844	1.17514187024545	0.391992804204767	2.99786592417035	0.00271877253104624	0.0592353650973476
"ENST00000242351"	106.656820838744	1.26715278547057	0.419088180292087	3.02359466350832	0.00249790866482764	0.0585865146284825
"ENST00000243346"	34.3073184223435	1.43954144729347	0.435947599503302	3.30209742852951	0.000959647309158359	0.0424434063627899
"ENST00000244709"	426.548209375513	1.21120711594614	0.436840865251814	2.77265066593059	0.00556017736050864	0.0792750220541484
"ENST00000244763"	8.37829663244212	1.07384066631729	0.307380582032595	3.49352148146893	0.000476694630497743	0.0372760606958076
"ENST00000245414"	153.59906558176	1.16255783208983	0.36740101218682	3.16427498435601	0.0015546982820536	0.0499946380169899
"ENST00000245621"	69.0330600305079	1.7813319896385	0.658816714505452	2.70383545289326	0.00685442227423864	0.0872172841068007
"ENST00000246024"	36.6552259530321	1.17663002145576	0.373734350655787	3.14830579365034	0.00164219803125426	0.0507854727246495
"ENST00000246186"	10.3350836167588	1.19450124583453	0.353203329695656	3.38190822511155	0.000719841892260035	0.0404408323205366
"ENST00000248598"	135.810007190142	1.46501841848009	0.44117718369199	3.32070304774169	0.000897910179206939	0.0422296446007015
"ENST00000248668"	35.4247263634721	1.40778181511813	0.449108647728127	3.13461302123567	0.00172080951067103	0.0513077615430075
"ENST00000249071"	108.715079095118	1.53387579009824	0.435427920729498	3.5226858845626	0.000427197348529568	0.0362471887573595
"ENST00000251810"	17.6381273256564	1.3571023778826	0.478765437971763	2.83458719082107	0.00458849348504816	0.0728550205385005
"ENST00000252244"	75.0958308842809	-1.2631518693649	0.396054946174592	-3.18933491821125	0.00142600559675689	0.0480019054164118
"ENST00000254190"	205.755604349575	1.4734459255546	0.418668459445109	3.5193621404093	0.000432585789126444	0.0363934458923489
"ENST00000255409"	36.9134375658762	1.40607074883063	0.51615840258537	2.72410706052212	0.00644756022051325	0.0842262307964218
"ENST00000256257"	23.4582269559582	1.09945784437398	0.327237228292301	3.35981896103796	0.000779935628471332	0.0407568660410747
"ENST00000260810"	11.6634210818071	1.25918178420269	0.407164362709644	3.09256383791288	0.00198435548623398	0.0536996517395738
"ENST00000261024"	26.2332844487858	1.38106968557131	0.425335162639	3.24701507630462	0.00116622211900679	0.0447500719562141
"ENST00000261211"	33.1368579018984	1.11465863612918	0.331088725028791	3.36664631522034	0.000760882062378663	0.0404408323205366
"ENST00000261623"	36.8918574966674	1.16916492737577	0.445625553027284	2.6236487549541	0.00869934474800773	0.0981256927117786
"ENST00000261837"	9.18787344503236	-1.45185564810569	0.452161802030116	-3.21092060759479	0.00132310483598095	0.0465098630359385
"ENST00000262605"	7.15489325481552	1.18457968926914	0.453975987043669	2.60934437740469	0.00907158974775011	0.0996991190853935
"ENST00000262715"	32.5664941565342	1.7314694114525	0.496361520992666	3.48832320440504	0.00048606014577561	0.037435508068005
"ENST00000263955"	185.579190410959	1.5508650232409	0.41214535987127	3.76290788212512	0.0001679490771105	0.0297487982170144
"ENST00000264192"	72.9303071642426	1.21501975864598	0.443718188908406	2.73826899373917	0.00617635345834012	0.0829943692791142
"ENST00000264824"	6.11045887325352	1.44791069005515	0.502931541005924	2.8789419075987	0.00399011826149423	0.0678568864944138
"ENST00000267068"	23.7327055873964	1.1853804109468	0.448925716496588	2.6404823056195	0.00827881156309754	0.0965908562096556
"ENST00000267615"	24.9807750359081	1.57748794499239	0.508021529111527	3.10515963319751	0.00190176356925304	0.052932595465174
"ENST00000268389"	123.449301747782	1.13950029693518	0.431253977392478	2.64229515939776	0.00823462592513179	0.0962400907493677
"ENST00000269280"	50.8976721006793	2.47656207270556	0.881850034503037	2.80837101072544	0.00497928252277401	0.0751951989375158
"ENST00000269389"	110.178602227677	1.12905892658134	0.355344571504838	3.17736365522602	0.00148620552446027	0.0489622153336079
"ENST00000272091"	33.0919163332696	1.18071879588814	0.281143466365774	4.19970206368588	2.67266425761634e-05	0.0185348574885628
"ENST00000276431"	22.6801921157461	1.91244810817406	0.715076116113208	2.67446788541779	0.00748479445512592	0.0919685689851013
"ENST00000278612"	14.9517293840578	1.13481123494186	0.347097371921165	3.26943194257204	0.00107763657626069	0.0441377935844432
"ENST00000279907"	31.1285232333392	1.71649043625131	0.49615651381769	3.45957452627948	0.000541029534867647	0.0374902392082734
"ENST00000285419"	8.63568365153821	1.82742641842401	0.656791946842003	2.7823520480278	0.00539664649982955	0.0782198316803137
"ENST00000289382"	54.4354796164208	1.45671873549812	0.427982234448678	3.4036897287913	0.00066482224182309	0.0404408323205366
"ENST00000291107"	30.1085147174925	1.11076624972769	0.38479415417783	2.88665053163557	0.00389366440608433	0.0670908604788779
"ENST00000291281"	95.2237650611586	1.10007325188728	0.28886103772056	3.80831302334195	0.000139918084757202	0.0279292036788603
"ENST00000293328"	157.756918111927	1.22521692820359	0.412891744512604	2.96740476041701	0.00300325309380286	0.0617989700476169
"ENST00000293379"	79.9724295074647	1.3831409077182	0.465066599826127	2.97407061318812	0.0029387743829391	0.0616091746053852
"ENST00000294066"	6.46775359921678	1.40838109937406	0.448077171814389	3.14316637393318	0.0016713081588142	0.0508021017656721
"ENST00000294507"	332.891630264667	1.28329068509332	0.423626162313479	3.02929988574148	0.00245121234411736	0.0580416526402734
"ENST00000295317"	480.539996458495	1.15814396453688	0.29884027504929	3.87546144623864	0.000106422829683747	0.0278505888772568
"ENST00000295324"	99.9908437094671	1.33662574760419	0.34652659464004	3.8572097157294	0.000114688757721554	0.0278505888772568
"ENST00000295683"	547.021954912226	1.46808746039265	0.436447352187439	3.36372177087273	0.000768990250853538	0.0404408323205366
"ENST00000296140"	358.905469602153	1.73066847297119	0.450145341588876	3.84468817751719	0.000120705828721777	0.0279292036788603
"ENST00000297423"	9.03335036881641	1.06783746914064	0.402733273763082	2.65147565077729	0.00801408912518701	0.0952126843017645
"ENST00000297814"	6.3342442593084	1.52163180290752	0.566160438562608	2.68763357392245	0.00719603147906915	0.0898323542964136
"ENST00000298125"	7.87667592033566	1.85914325439522	0.53654556806808	3.46502397007838	0.000530184221619706	0.0374902392082734
"ENST00000299138"	19.2623888933156	1.55216793029961	0.54049457069967	2.87175489716822	0.00408199433482447	0.0685644343998411
"ENST00000300896"	100.627942387098	1.30903117975972	0.382197953382842	3.42500834495177	0.000614780537007971	0.0395671206494293
"ENST00000301335"	83.2218191870171	1.09788447572585	0.40770084859339	2.69286777183238	0.00708403579663228	0.0894621891020997
"ENST00000302014"	155.86471194318	1.51094306965701	0.485591526524073	3.11155155542466	0.00186106974011469	0.0526469192738873
"ENST00000302017"	27.8459751615875	1.06897361826161	0.368659534870011	2.89962286921056	0.00373611882324049	0.0667849601968244
"ENST00000304385"	372.605407107359	1.18616166710911	0.316104714063131	3.75243270453794	0.000175126851155789	0.0302348749735926
"ENST00000304434"	98.5935739979937	1.14489140936354	0.433341927321799	2.64200470155141	0.00824169117935783	0.0962400907493677
"ENST00000304658"	385.680373660521	1.29585235001392	0.464905681819548	2.78734461782058	0.00531419323966669	0.0778520747538281
"ENST00000304748"	291.556641078267	1.40575309235415	0.458751998290537	3.06429857001704	0.00218181044593652	0.0551551464618892
"ENST00000305392"	16.0259051195799	1.49361244586704	0.555392236252033	2.6892929867843	0.00716035430586938	0.089808492549208
"ENST00000308807"	75.0620323876542	1.21736479344548	0.466848574764473	2.60762238389534	0.0091173471925633	0.0998807215737919
"ENST00000309100"	82.1592384545762	1.05005634493933	0.315975753863961	3.32321810170099	0.000889853110554485	0.0422296446007015
"ENST00000309137"	11.3179087202574	1.01746556225128	0.373405959141771	2.72482411525999	0.00643357495103245	0.0842106801891858
"ENST00000309951"	159.304895147695	1.30211001936313	0.474857487717949	2.7421069542796	0.00610464605685624	0.082640830764929
"ENST00000310015"	18.4721175020915	1.0789111389891	0.376478974688643	2.86579387303469	0.00415964993712885	0.0688739911336655
"ENST00000310128"	23.6332512405041	1.54119835211447	0.512357721724556	3.00805138044357	0.00262928680765779	0.058833296758955
"ENST00000310954"	9.67119995896525	1.46192346242117	0.521214088470247	2.80484256807386	0.00503411612893077	0.0755338942601615
"ENST00000310958"	14.53215554464	1.36803955810134	0.413827944995591	3.30581724759046	0.000946998315932418	0.0424434063627899
"ENST00000311124"	44.5770186827588	1.73292015148002	0.523180887930552	3.31227724761623	0.000925397875487412	0.0424434063627899
"ENST00000312033"	71.972049259392	1.274851349639	0.48107717924822	2.64999339946079	0.00804933434135397	0.095260216328242
"ENST00000312584"	42.2153565733398	1.27475136544507	0.435082297938518	2.92990859771822	0.00339061720557119	0.064354937597431
"ENST00000313486"	67.7631669135287	1.14916390880619	0.344646125710874	3.33432997813598	0.000855051559049634	0.0418554950619371
"ENST00000314412"	10.4829607795007	1.54029251581401	0.556070584362502	2.76995863318296	0.00560634124584126	0.0792891270386136
"ENST00000314830"	37.6409901975759	1.474724563102	0.552149589395693	2.67087867386812	0.00756529859002192	0.092541190121257
"ENST00000314888"	442.76511544462	1.23148410208976	0.410557185505704	2.99954341457421	0.00270384587089942	0.059169015228197
"ENST00000315544"	10.2801606936004	1.02055938263774	0.321444617011832	3.17491514440317	0.00149880323967444	0.0492582587612524
"ENST00000315576"	165.257057731095	1.15872262322061	0.434187343415669	2.66871579927956	0.00761418476535651	0.0929210506451012
"ENST00000316881"	656.344136946513	1.14053704681272	0.339075510913418	3.36366682377116	0.000769143354511867	0.0404408323205366
"ENST00000317216"	237.859172961896	1.20804381143319	0.425350555178686	2.84011339993597	0.00450974991562234	0.0721930505858839
"ENST00000318238"	333.136182235851	1.06038739503901	0.341829956291287	3.10209030988322	0.00192159326206579	0.0530538674115693
"ENST00000323076"	653.438588037792	1.24372642438921	0.472893483490849	2.63003502439526	0.0085376071782115	0.0974430328900641
"ENST00000324607"	14.4879120057262	1.099531193931	0.377038071834086	2.91623386620449	0.00354284829762203	0.0652274808306613
"ENST00000325602"	199.438801140765	1.39531960033231	0.443007662385071	3.1496511658967	0.00163465516232999	0.0506865693587301
"ENST00000325722"	61.9782092678889	1.37586335578695	0.343217202233716	4.00872493229534	6.1047474259515e-05	0.0237893286121579
"ENST00000328737"	17.0350401398424	1.66938743923088	0.633489651554087	2.63522448257128	0.00840816553269618	0.0970080804296831
"ENST00000328880"	844.269196618201	1.03830792393749	0.370584759603707	2.80180956455906	0.00508168608684533	0.0761638643280038
"ENST00000329021"	246.955029940282	1.36444108019307	0.423681258295769	3.22044238086302	0.00127992919048313	0.0459893431721872
"ENST00000329410"	58.8488159199251	1.57524922916467	0.461990824709219	3.40969808254558	0.000650348313436004	0.0402278389493357
"ENST00000330048"	9.17061823265387	1.69892460479501	0.584466410371612	2.90679596747879	0.00365151283341723	0.0660407736197312
"ENST00000330927"	91.3479485017429	1.58791348097788	0.524847957654253	3.0254732972095	0.0024824432383416	0.0583759367719673
"ENST00000330943"	49.88775575256	1.37647968660488	0.457633863682481	3.00781868616244	0.00263130075687092	0.058833296758955
"ENST00000331173"	11.5666189446332	1.145568649135	0.355632910278553	3.22121101851265	0.0012765012274221	0.0459893431721872
"ENST00000331426"	7.71266244939529	1.0977464752867	0.391859674775371	2.80137647721973	0.00508851172875038	0.0761824494713792
"ENST00000332499"	9.32552267216137	1.00888724228226	0.315911121357882	3.19357937747098	0.00140520699238799	0.0476756670875119
"ENST00000333486"	38.9736600818264	1.33899995838168	0.504377890406876	2.65475545984287	0.00793659200574435	0.0944565256250848
"ENST00000334062"	12.0800064293082	1.31299665013046	0.493228896647418	2.66204324007612	0.00776679004764184	0.0932493393131928
"ENST00000335766"	27.8191547076351	1.45474787891296	0.449802558397148	3.23419209552052	0.00121987376539133	0.0455465393582592
"ENST00000336023"	53.386411888603	1.03543653452478	0.299617321688367	3.45586339498001	0.000548533238907627	0.0374902392082734
"ENST00000336735"	61.4087056109434	1.13323190601602	0.268349342572414	4.22297254449291	2.41101199760083e-05	0.0185212735454617
"ENST00000338087"	161.227502706561	1.30686875163708	0.452095357951054	2.89069270155736	0.0038439378693331	0.0670908604788779
"ENST00000339021"	12.3399263895904	-1.69174354979172	0.485467306336544	-3.48477338784776	0.000492553999841805	0.0374902392082734
"ENST00000339430"	731.468397281969	1.00753394928243	0.328564326920214	3.06647394964182	0.0021659968146076	0.0551286150223182
"ENST00000341285"	83.2260202487279	1.36725685296998	0.480084281026149	2.84795171807657	0.00440015995581485	0.0711063763475814
"ENST00000342016"	33.3110064381386	1.00523607749829	0.311442138302779	3.22768165854621	0.00124797772905309	0.0459444796627809
"ENST00000342348"	64.5958340770455	1.25853205706606	0.418650768674033	3.0061620597333	0.00264567952319249	0.0588966719391608
"ENST00000343010"	15.9150514449763	1.61966790252987	0.529125617424764	3.06102719126081	0.00220579061588955	0.0555069708673756
"ENST00000344908"	17.4581534388797	1.01196831846731	0.346358649654314	2.92173537308024	0.00348087151520948	0.0645926620352954
"ENST00000351698"	8.92794137360803	1.43065439993506	0.465682987917642	3.0721637617307	0.00212513102026539	0.0547806506554267
"ENST00000354258"	186.403830423615	1.32663133964138	0.452208455796717	2.93367212097809	0.00334977865063276	0.064354937597431
"ENST00000354958"	17.6007073258862	-3.14110058682252	1.11151440181245	-2.82596481134261	0.00471384421020791	0.0738141460195473
"ENST00000355312"	38.3831312745468	1.29869917949044	0.46381735160439	2.80002284303964	0.00510989904647194	0.0762483286846084
"ENST00000355837"	19.6014122358487	1.15281401084401	0.393404876925937	2.9303500756068	0.00338580330502205	0.064354937597431
"ENST00000357081"	62.6999832687269	1.39317953567934	0.517636116832002	2.69142644876825	0.0071147184642259	0.0895181228169531
"ENST00000357260"	58.6127328797329	1.46352924763234	0.488746559796063	2.994454320544	0.00274936220525497	0.0595389411907377
"ENST00000357387"	262.683157161482	1.05514532548622	0.282655454318974	3.73297351727554	0.000189232497511929	0.0312473150934502
"ENST00000357618"	6.24029547638178	1.36111942086815	0.449012802376152	3.03135993821374	0.00243454840350669	0.0578480935111982
"ENST00000358165"	10.5808801239854	1.51477881462514	0.506207039716166	2.99240961855152	0.00276784610166812	0.0595436166887247
"ENST00000358290"	42.6483717741413	1.72248839070904	0.548918555441287	3.13796714218249	0.00170123946620986	0.0510362871909742
"ENST00000358951"	8.88199382331825	1.00318767171078	0.383180323977155	2.61805632736662	0.00884322063314307	0.0985329321510574
"ENST00000359161"	10.4906301272107	2.17848808641572	0.577521826490412	3.77213117581087	0.000161859119025502	0.0297487982170144
"ENST00000359676"	22.2324346832296	1.4145611550816	0.459971490674918	3.07532354452231	0.00210274311864821	0.0547315141130591
"ENST00000359890"	24.7268701481997	1.00465084935634	0.338571837469685	2.96731960007244	0.00300408513392257	0.0617989700476169
"ENST00000360222"	88.855414518316	1.3010042118506	0.448104394486729	2.9033507099184	0.00369192943857586	0.0663428532447117
"ENST00000360844"	99.8350341154753	1.39373321510373	0.483298473708699	2.88379395119667	0.00392915749447264	0.0672393714769289
"ENST00000361050"	63.5150067077739	1.27563912955894	0.453886916447517	2.81047785986676	0.00494679922944304	0.0750493823029739
"ENST00000361157"	11.200553509353	-3.71571785319627	1.2532790518845	-2.96479690425616	0.00302882815108736	0.0619343135722347
"ENST00000361871"	101.008386196321	1.32986014080586	0.357894642285482	3.71578666926529	0.000202572446735415	0.0317573057589003
"ENST00000362482"	504.572582898865	-1.75690986593296	0.461378816962402	-3.80795520154132	0.000140120648858904	0.0279292036788603
"ENST00000362545"	7.03234292856905	-4.87312469189172	1.02806654695268	-4.74008682252749	2.13626658911487e-06	0.00517028463759369
"ENST00000363688"	78.6199274828481	-2.18295492376103	0.827303276869992	-2.6386392811352	0.00832394990974703	0.0966104605616975
"ENST00000364952"	21.6385161109775	-4.00396468047967	0.589988482387818	-6.78651329645404	1.1487592169069e-11	1.56679269593933e-07
"ENST00000366159"	55.3881528027909	1.15133543128195	0.329646855357945	3.49263283592309	0.000478283644091672	0.0372760606958076
"ENST00000366292"	6.62470563931679	1.32561669616447	0.475943844329956	2.78523761144701	0.00534885108960573	0.0780245775520134
"ENST00000366784"	8.59187495741378	1.42620372893343	0.460869469705417	3.0945936380751	0.00197082712871315	0.0536667319812828
"ENST00000366835"	21.0367537877924	1.1238485149349	0.363980698106754	3.08765965003254	0.00201739376023871	0.0539514382272466
"ENST00000366997"	79.6016945542702	1.24122625872301	0.390159629241453	3.18132929625803	0.00146600890164897	0.048413790337991
"ENST00000367088"	41.4972238857909	1.08915118768888	0.325731549819762	3.34370799602172	0.000826666990215841	0.0417589299242735
"ENST00000367478"	126.040778628468	1.09874746149712	0.297375843615052	3.69481074232589	0.000220050630623973	0.0326501150074348
"ENST00000367511"	537.199651572652	1.04724444443854	0.363564756661108	2.8804894458313	0.0039705824572705	0.0677781904063985
"ENST00000367559"	25.1228610387304	1.30560529615882	0.350427746961102	3.72574748284344	0.000194737281541408	0.0312473150934502
"ENST00000368097"	141.535459988966	1.57173334595587	0.431053953565864	3.64625665291738	0.000266088222608592	0.0333387252713945
"ENST00000368311"	9.4250199584275	1.11997512647471	0.30858398160438	3.62940137285082	0.000284079242511677	0.0333387252713945
"ENST00000368463"	49.3836679336738	1.39978936249497	0.442019262799401	3.16680624647399	0.00154122968704345	0.0499946380169899
"ENST00000368468"	27.7129765020692	1.41956795844661	0.436006470917176	3.25584149120638	0.00113056848871121	0.0445012805640257
"ENST00000368476"	17.8560751531231	1.63969034304808	0.532752077206059	3.07777372102836	0.00208553209025255	0.0547315141130591
"ENST00000369041"	83.6810674525259	1.50087837318386	0.456447568175491	3.28817256970644	0.00100840007274848	0.0430449957747083
"ENST00000369159"	88.2584026639633	1.10202588669189	0.318266828773929	3.46258480953628	0.000535013273581731	0.0374902392082734
"ENST00000369167"	80.8745216103376	1.17053363292306	0.319928284160605	3.65873756987191	0.000253460718731459	0.0331247391500865
"ENST00000369516"	7.56619978349011	2.10937613025118	0.606426885038042	3.47836842708393	0.000504476027511402	0.0374902392082734
"ENST00000369763"	11.2362714023411	1.33866285002799	0.353812401754281	3.78353851756073	0.000154614384140131	0.0297487982170144
"ENST00000369878"	25.7942748899527	1.14190901762914	0.370176835889339	3.08476627092491	0.00203712171674371	0.0541604348823928
"ENST00000370192"	70.4136934129363	1.04369541158286	0.323475591001393	3.22650438121733	0.00125312313472795	0.0459444796627809
"ENST00000370630"	18.3900846714746	1.21143025249587	0.397515993982257	3.04750065616212	0.0023075302232172	0.056809394791443
"ENST00000370992"	8.71844280610849	3.77559422555509	1.1791942508294	3.20184246395323	0.00136551653505514	0.0467946734211483
"ENST00000371019"	57.0694992736882	1.14199446019126	0.322892167893431	3.53676729801686	0.000405056385465656	0.0355741989917393
"ENST00000371940"	62.3501527878848	1.15492051484497	0.435893714995562	2.6495461510766	0.00805999630785184	0.095260216328242
"ENST00000371941"	561.897250173791	1.25727659081779	0.429499955480416	2.92730319241003	0.00341915382277253	0.064354937597431
"ENST00000372236"	34.3882429590609	1.00982936649364	0.323415606732827	3.12238910389955	0.00179389674051731	0.0519433441141016
"ENST00000373418"	102.398704049173	1.36459563573165	0.498943252920979	2.73497161800035	0.00623856549138042	0.0831747749139175
"ENST00000374075"	119.008279953724	1.56108653087927	0.598393582447002	2.60879557647584	0.00908615037929057	0.0996991190853935
"ENST00000374736"	229.146813852287	1.14723465386999	0.389799269620448	2.94314213309601	0.00324899215067354	0.0633894041675267
"ENST00000374897"	131.637533790082	1.24639366273003	0.379406013893065	3.28511836156959	0.00101939538347612	0.0430449957747083
"ENST00000375050"	114.548791464176	1.07891376657961	0.332406009174837	3.24577094517005	0.00117133042659788	0.0447500719562141
"ENST00000375107"	8.87193949180028	1.60490121013945	0.581651070798105	2.75921646277949	0.00579401420428435	0.0807196728623434
"ENST00000376237"	578.931131258337	1.5178841304768	0.496764688318945	3.0555395062667	0.00224656003939917	0.0562792866067993
"ENST00000376389"	63.7929726290861	1.24532135622691	0.394790715640244	3.15438359336119	0.00160837527883339	0.0506619640369713
"ENST00000377386"	149.549235052697	1.02933307656538	0.317039788185412	3.24669998821538	0.00116751389630094	0.0447500719562141
"ENST00000377447"	5.58228585357378	1.3015591815073	0.490236313728311	2.65496281091209	0.00793171523393208	0.0944565256250848
"ENST00000377767"	10.6921281356143	1.29607482155697	0.43825974334446	2.9573211805089	0.00310324687868784	0.0624265253369077
"ENST00000378060"	7.63313369125872	1.24306986269546	0.448409108716896	2.77217799221888	0.00556825801949367	0.0792750220541484
"ENST00000378182"	53.5863395124265	1.12560122062607	0.42687657777881	2.63683059511715	0.00836846118623355	0.0968908676732083
"ENST00000378198"	36.0460097576375	1.30947707710908	0.418445112428507	3.12938791305111	0.00175170888660513	0.051589530033265
"ENST00000378561"	8.53831272674866	1.15278320105207	0.391653237811199	2.94337717592873	0.00324652617452519	0.0633894041675267
"ENST00000379303"	40.7383520573847	1.37664036392392	0.447562573758712	3.07586121949975	0.002098955154368	0.0547315141130591
"ENST00000379433"	15.7718099106763	1.52247771171224	0.502129968970288	3.03203912491892	0.00242907717139225	0.0578188194426159
"ENST00000379449"	8.60869653840728	1.19226597044486	0.421783752050089	2.82672332599306	0.00470269397568347	0.0737241875107434
"ENST00000379655"	5.10123896953309	-3.59610145094867	1.27277264523947	-2.82540755758628	0.00472205113466792	0.0738578617267612
"ENST00000379698"	21.6030144958071	1.71285240148455	0.619045916312279	2.76692302840505	0.00565881141705695	0.0794992947889956
"ENST00000379997"	33.3233290832024	1.07656585073999	0.379209712178094	2.83897225246801	0.00452590923421112	0.0722006458376846
"ENST00000381007"	14.5207936794136	1.41663057558677	0.459533067970824	3.08276090302323	0.00205089862613305	0.0542224272843835
"ENST00000381323"	41.9201360318297	1.25343555775811	0.42805903284442	2.92818387554894	0.00340948346127476	0.064354937597431
"ENST00000381365"	7.24217664548074	1.84449876640016	0.552945278249461	3.33577089624412	0.000850632333002647	0.0418554950619371
"ENST00000387347"	544.603773292943	-1.27151677517188	0.481198633742809	-2.64239481579966	0.00823220307782518	0.0962400907493677
"ENST00000389204"	5.60478419959319	1.25565665098616	0.475230157649255	2.6422074247083	0.00823675945979812	0.0962400907493677
"ENST00000389680"	294.24251162498	-1.31162146014869	0.491816400962176	-2.66689247772679	0.00765561600511142	0.0930814358650455
"ENST00000389793"	409.405222754078	1.23449010535419	0.384800275923549	3.20813206900988	0.00133600132281248	0.0467129893322241
"ENST00000392546"	66.5762879548716	1.67783606681013	0.642799725817857	2.61020034611147	0.00904892101070336	0.0996916265468361
"ENST00000392621"	10.2485750889779	1.51397459954023	0.523923112157141	2.88968851423019	0.00385623716434994	0.0670908604788779
"ENST00000392962"	29.9639436531594	1.8208931696164	0.666823720130701	2.73069645641804	0.0063200652300321	0.083458302420723
"ENST00000393067"	18.9696623340817	-1.30903115496749	0.436104302192961	-3.00164696469398	0.00268523387885478	0.0590928926991137
"ENST00000393295"	5.07750028941341	1.28521704983434	0.438712252001325	2.92952167160005	0.00339484139366515	0.064354937597431
"ENST00000393346"	61.0568841326517	1.25361258104073	0.379630449202999	3.30219186493754	0.000959324257910383	0.0424434063627899
"ENST00000393593"	64.0965592129276	1.20322957821588	0.369400162684554	3.25725243181165	0.00112496341479091	0.0445012805640257
"ENST00000393609"	210.721129801206	1.16240697825429	0.42393496396886	2.74194647068476	0.00610762940179254	0.082640830764929
"ENST00000393618"	1546.01976015388	1.15165219094898	0.399092486490698	2.88567745555846	0.00390572206321791	0.0670908604788779
"ENST00000393651"	31.801983555335	1.10628820469763	0.398170055281732	2.77843145164409	0.00546220368885956	0.0787515815141178
"ENST00000393847"	14.0583122804533	1.905169095899	0.646460109871726	2.94707912647082	0.00320791106140299	0.0632264435931724
"ENST00000394828"	5.42602494383232	1.46239523703961	0.471045976687071	3.1045700619817	0.00190555791285288	0.052932595465174
"ENST00000395693"	27.9276747062948	1.70358892256519	0.577819376721167	2.94830701634168	0.00319519565537001	0.0631691440184672
"ENST00000396077"	140.087881121331	1.27124802868369	0.421002267318999	3.01957525497231	0.00253129398633445	0.0586363661671084
"ENST00000397566"	268.327062400794	1.06983127624554	0.386566355575204	2.76752299007927	0.00564840614160381	0.0794992947889956
"ENST00000398136"	124.564901297733	1.40005965498162	0.526074634429327	2.66133275271933	0.00778319967887583	0.0933641692349934
"ENST00000398146"	101.575837436807	1.53009538394353	0.380961674497903	4.0164024004781	5.9093320473729e-05	0.0237893286121579
"ENST00000399799"	73.8871918733017	1.14275487929371	0.410598743156969	2.78314266260878	0.00538351284515625	0.0781821996279275
"ENST00000401529"	23.4638555482524	1.40942209475561	0.468348344694417	3.00934573746644	0.00261810995353769	0.0588276798291606
"ENST00000402314"	43.8346541858447	1.19073264407821	0.414011484098279	2.87608602614402	0.0040263996037521	0.0681340746843361
